name,isPoly,callsPoly,nsends,loc
javassist-3.4-CtBehavior-getParameterTypes, false, true, 3, 4
javassist-3.4-CtBehavior-insertAfter, false, true, 43, 64
javassist-3.4-CtMember-count, false, false, 0, 9
javassist-3.4-CtField-getModifiers, true, false, 2, 3
javassist-3.4-CtField-getInit, false, true, 2, 7
javassist-3.4-CtMethod-getName, true, false, 1, 3
javassist-3.4-URLClassPath-fetchClass0, false, false, 4, 14
javassist-3.4-CtConstructor-setBody, false, false, 1, 4
javassist-3.4-ConstParameter-constDescriptor, true, false, 1, 3
javassist-3.4-DirClassPath-find, true, false, 5, 14
javassist-3.4-ClassPoolTail-openClassfile, false, true, 2, 27
javassist-3.4-Modifier-isPublic, false, false, 0, 3
javassist-3.4-Modifier-isEnum, false, false, 0, 3
javassist-3.4-CtClassType-getMethod, true, false, 3, 8
javassist-3.4-CtClassType-getModifiers, true, true, 5, 10
javassist-3.4-CtClassType-getField2, true, true, 5, 21
javassist-3.4-CtClassType-removeField, true, true, 8, 11
javassist-3.4-CtClassType-incGetCounter, true, false, 0, 1
javassist-3.4-SerialVersionUID-javaName, false, false, 2, 3
javassist-3.4-Initializer-getConstantValue, true, false, 0, 1
javassist-3.4-LoaderClassPath-close, true, false, 0, 3
javassist-3.4-Loader-addTranslator, false, true, 1, 5
javassist-3.4-MethodInitializer-compile, true, true, 7, 21
javassist-3.4-IntInitializer-IntInitializer, false, false, 0, 1
javassist-3.4-DoubleInitializer-getConstantValue, true, false, 1, 6
javassist-3.4-CtArray-getComponentType, true, false, 4, 4
javassist-3.4-CtNewWrappedMethod-addBodyMethod, false, true, 16, 20
javassist-3.4-LongConstParameter-descriptor, true, false, 0, 3
javassist-3.4-ClassFile-ClassFile, false, false, 9, 21
javassist-3.4-ClassFile-setName, false, false, 1, 3
javassist-3.4-ClassFile-notBridgeMethod, false, false, 1, 3
javassist-3.4-InnerClassesAttribute-InnerClassesAttribute, false, true, 2, 4
javassist-3.4-LocalVariableAttribute-descriptor, false, false, 3, 3
javassist-3.4-AttributeInfo-write, true, false, 3, 6
javassist-3.4-ConstPool-getMethodrefClassName, false, false, 2, 7
javassist-3.4-ConstPool-print, false, true, 4, 8
javassist-3.4-ConstPool-addIntegerInfo, false, false, 2, 3
javassist-3.4-ConstPool-read, false, true, 8, 24
javassist-3.4-MethodInfo-setAccessFlags, false, false, 0, 3
javassist-3.4-MethodInfo-getLineNumber, false, false, 3, 12
javassist-3.4-CodeIterator-insertGap2, false, false, 21, 90
javassist-3.4-CodeIterator-getCodeLength, false, false, 0, 3
javassist-3.4-CodeIterator-insertEx, false, false, 1, 3
javassist-3.4-CodeAttribute-copyCode, false, false, 6, 59
javassist-3.4-ExceptionTable-endPc, false, false, 1, 4
javassist-3.4-AlignmentException-AlignmentException, false, false, 0, 0
javassist-3.4-ExceptionsAttribute-setExceptionIndexes, false, false, 2, 9
javassist-3.4-AnnotationsAttribute-numAnnotations, false, false, 1, 3
javassist-3.4-Bytecode-addInvokespecial, false, true, 5, 5
javassist-3.4-Bytecode-addGetstatic, false, true, 6, 6
javassist-3.4-Bytecode-addPutfield0, false, true, 7, 8
javassist-3.4-Bytecode-getExceptionTable, false, false, 0, 1
javassist-3.4-Bytecode-get, false, false, 1, 3
javassist-3.4-Copier-annotationMemberValue, false, false, 2, 4
javassist-3.4-FieldInfo-setDescriptor, false, false, 3, 4
javassist-3.4-ClassFileWriter-printAttributes, false, true, 17, 25
javassist-3.4-EnclosingMethodAttribute-EnclosingMethodAttribute, false, true, 2, 11
javassist-3.4-ByteVector-read, true, false, 1, 6
javassist-3.4-AccessFlag-isPublic, false, false, 0, 3
javassist-3.4-ClassInfo-write, true, false, 2, 4
javassist-3.4-MethodrefInfo-copy2, true, false, 1, 3
javassist-3.4-FloatInfo-getTag, true, false, 0, 1
javassist-3.4-StringInfo-print, true, false, 2, 4
javassist-3.4-MemberrefInfo-copy2, true, false, 0, 0
javassist-3.4-Descriptor-rename, false, false, 11, 38
javassist-3.4-Descriptor-of, false, false, 3, 5
javassist-3.4-ByteArray-write16bit, false, false, 0, 4
javassist-3.4-Walker-verifyTypeInfo, false, false, 1, 12
javassist-3.4-Parser-enumMemberValue, false, false, 2, 5
javassist-3.4-AnnotationImpl-AnnotationImpl, false, false, 0, 5
javassist-3.4-Annotation-write, false, true, 10, 15
javassist-3.4-AnnotationsWriter-annotation, false, false, 1, 4
javassist-3.4-MemberValueVisitor-visitIntegerMemberValue, false, false, 0, 0
javassist-3.4-AnnotationMemberValue-setValue, false, false, 0, 3
javassist-3.4-BooleanMemberValue-accept, true, false, 1, 3
javassist-3.4-CharMemberValue-toString, false, false, 2, 3
javassist-3.4-EnumMemberValue-setType, false, false, 2, 3
javassist-3.4-IntegerMemberValue-IntegerMemberValue, false, false, 1, 4
javassist-3.4-ShortMemberValue-setValue, false, false, 1, 3
javassist-3.4-Dump-Dump, false, false, 0, 1
javassist-3.4-Depth-get, false, false, 0, 1
javassist-3.4-ASTree-getLeft, true, false, 0, 1
javassist-3.4-Visitor-atExpr, true, false, 0, 1
javassist-3.4-ASTList-getLeft, true, false, 0, 1
javassist-3.4-FieldDecl-FieldDecl, false, false, 0, 3
javassist-3.4-Stmnt-getOperator, false, false, 0, 1
javassist-3.4-Declarator-getType, false, false, 0, 1
javassist-3.4-CondExpr-getTag, true, false, 0, 1
javassist-3.4-Expr-setOprand2, false, true, 2, 3
javassist-3.4-CastExpr-getTag, true, false, 0, 1
javassist-3.4-Symbol-accept, true, true, 1, 1
javassist-3.4-Keyword-toString, false, false, 0, 1
javassist-3.4-DoubleConst-set, false, false, 0, 1
javassist-3.4-CompileError-getLex, false, false, 0, 1
javassist-3.4-Javac-getBytecode, false, false, 0, 1
javassist-3.4-JvstCodeGen-setProceedHandler, false, false, 0, 4
javassist-3.4-JvstCodeGen-atReturnStmnt, true, true, 6, 14
javassist-3.4-JvstTypeChecker-compileInvokeSpecial, false, true, 5, 8
javassist-3.4-Lex-readNumber, false, false, 10, 66
javassist-3.4-Lex-readDouble, false, false, 12, 42
javassist-3.4-MemberResolver-lookupMethod, false, true, 16, 52
javassist-3.4-NoFieldException-getExpr, false, false, 0, 1
javassist-3.4-TypeChecker-argTypesToString, false, false, 5, 18
javassist-3.4-TypeChecker-makeAppendCall, false, false, 4, 4
javassist-3.4-TypeChecker-atMethodArgs, true, true, 3, 12
javassist-3.4-KeywordTable-lookup, false, false, 2, 7
javassist-3.4-MemberCodeGen-atMethodArgs, true, true, 3, 12
javassist-3.4-MemberCodeGen-getThisClass, false, false, 0, 1
javassist-3.4-MemberCodeGen-atCallExpr, true, true, 29, 78
javassist-3.4-CodeGen-atStmnt, true, true, 25, 56
javassist-3.4-CodeGen-atPlusPlus, false, true, 32, 75
javassist-3.4-CodeGen-computeLabel, false, false, 4, 8
javassist-3.4-CodeGen-is2word, false, false, 0, 3
javassist-3.4-CodeGen-getSuperName, true, false, 0, 0
javassist-3.4-CodeGen-atSymbol, true, false, 1, 1
javassist-3.4-JsrHook-doit, true, false, 17, 34
javassist-3.4-Parser-parsePostfix, false, false, 33, 74
javassist-3.4-Parser-parseFormalType, false, false, 8, 13
javassist-3.4-Parser-parseConditionalExpr, false, false, 7, 14
javassist-3.4-Parser-parseStmntOrCase, false, false, 8, 17
javassist-3.4-ExprEditor-loopBody, false, true, 32, 77
javassist-3.4-FieldAccess-replace, false, true, 33, 71
javassist-3.4-Expr-checkResultValue, false, false, 2, 12
javassist-3.4-NewArray-getFileName, true, true, 1, 3
javassist-3.4-LoopContext-LoopContext, false, false, 0, 5
javassist-3.4-MethodCall-getFileName, true, true, 1, 3
javassist-3.4-ConstructorCall-getMethodName, true, true, 1, 3
javassist-3.4-Instanceof-getFileName, true, true, 1, 3
javassist-3.4-ProceedForCast-setReturnType, true, true, 2, 4
javassist-3.4-Transformer-Transformer, false, false, 0, 3
javassist-3.4-TransformFieldAccess-TransformFieldAccess, false, true, 4, 9
javassist-3.4-ScopedClassPool-flushClass, false, false, 2, 4
javassist-3.4-ScopedClassPoolRepository-findClassPool, true, false, 0, 0
javassist-3.4-SoftValueHashMap-entrySet, false, false, 2, 4
javassist-3.4-ScopedClassPoolRepositoryImpl-findClassPool, true, true, 3, 6
javassist-3.4-Reflection-start, true, false, 3, 17
jbosscache-core-3.2.0.GA-InvocationContext-setFqnsLoaded, false, false, 0, 3
jbosscache-core-3.2.0.GA-RegionManager-removeRegion, true, false, 0, 0
jbosscache-core-3.2.0.GA-Cache-addInterceptor, false, false, 0, 0
jbosscache-core-3.2.0.GA-DataContainerImpl-setRoot, true, false, 3, 20
jbosscache-core-3.2.0.GA-RegionManagerImpl-activateRegion, false, true, 28, 108
jbosscache-core-3.2.0.GA-RPCManagerImpl-getLocalAddress, true, false, 1, 3
jbosscache-core-3.2.0.GA-StandardFlushTracker-lockSuspendProcessingLock, true, false, 0, 2
jbosscache-core-3.2.0.GA-CacheFactoryTest-testComponentsInjected, false, false, 8, 14
jbosscache-core-3.2.0.GA-FqnTest-testGetName, false, false, 6, 8
jbosscache-core-3.2.0.GA-VersionConversionTest-testShortToString, false, false, 7, 9
jbosscache-core-3.2.0.GA-StripedLock-releaseAllLocks, false, false, 1, 3
jbosscache-core-3.2.0.GA-NonBlockingWriterLock-NonBlockingWriterLock, false, false, 0, 0
jbosscache-core-3.2.0.GA-NodeBasedLockManager-lock, true, false, 1, 3
jbosscache-core-3.2.0.GA-IdentityLockTest-setUp, false, false, 2, 3
jbosscache-core-3.2.0.GA-NodeBasedLockManagerRecordingTest-createNode, true, false, 6, 6
jbosscache-core-3.2.0.GA-ReadWriteLockWithUpgradeTest-acquireReadLock, false, false, 5, 20
jbosscache-core-3.2.0.GA-DefaultDataVersion-DefaultDataVersion, false, false, 0, 3
jbosscache-core-3.2.0.GA-WorkspaceNodeImpl-markAsCreated, false, false, 1, 4
jbosscache-core-3.2.0.GA-MockInterceptor-handleDefault, true, true, 4, 6
jbosscache-core-3.2.0.GA-FullStackInterceptorTest-testGetKeyValIsolationTransaction, false, false, 18, 43
jbosscache-core-3.2.0.GA-NodeInterceptorRemoveDataTest-testTransactionRemoveDataMethod, false, true, 34, 36
jbosscache-core-3.2.0.GA-OptimisticWithCacheLoaderTest-testCacheStoring, false, true, 20, 45
jbosscache-core-3.2.0.GA-GlobalTransaction-readExternal, false, false, 2, 5
jbosscache-core-3.2.0.GA-OptimisticTransactionContext-toString, false, false, 5, 5
jbosscache-core-3.2.0.GA-BatchModeTransactionManagerLookup-getTransactionManager, true, false, 1, 3
jbosscache-core-3.2.0.GA-AsyncRollbackTransactionManager-setTransactionTimeout, true, false, 0, 3
jbosscache-core-3.2.0.GA-IsolationLevelReadCommittedNodeCreationRollbackTest-tearDown, false, false, 1, 5
jbosscache-core-3.2.0.GA-SuspendTxTest-testSuspendedLocks, false, false, 5, 16
jbosscache-core-3.2.0.GA-AbstractVisitor-visitRollbackCommand, true, true, 1, 3
jbosscache-core-3.2.0.GA-CommandsFactoryImpl-buildExistsNodeCommand, true, false, 2, 5
jbosscache-core-3.2.0.GA-Configuration-setListenerAsyncPoolSize, false, false, 1, 4
jbosscache-core-3.2.0.GA-Configuration-getConsistentHashing, false, false, 0, 3
jbosscache-core-3.2.0.GA-Option-getForceDataGravitation, false, false, 0, 3
jbosscache-core-3.2.0.GA-CacheLoaderConfig-isPassivation, false, false, 0, 3
jbosscache-core-3.2.0.GA-EvictionConfig-setEvictionRegionConfigs, false, false, 6, 17
jbosscache-core-3.2.0.GA-EvictionRegionConfig-getEvictionAlgorithmConfig, false, false, 0, 3
jbosscache-core-3.2.0.GA-ComponentRegistry-create, true, true, 5, 22
jbosscache-core-3.2.0.GA-CustomInterceptorConstructionTest-testAddAtInvalidIndex, false, false, 4, 14
jbosscache-core-3.2.0.GA-UnitTestConfigurationFactory-injectDiscard, false, false, 3, 4
jbosscache-core-3.2.0.GA-CacheLoaderInterceptor-loadChildren, false, true, 14, 67
jbosscache-core-3.2.0.GA-CacheMgmtInterceptor-getNumberOfNodes, false, true, 1, 3
jbosscache-core-3.2.0.GA-LegacyDataGravitatorInterceptor-dataGravitationCleanupOnCommit, false, false, 4, 12
jbosscache-core-3.2.0.GA-InvocationContextInterceptor-visitPrepareCommand, true, false, 2, 3
jbosscache-core-3.2.0.GA-LegacyCacheLoaderInterceptor-recordNodeLoaded, true, false, 0, 3
jbosscache-core-3.2.0.GA-MVCCLockingInterceptor-cleanupLocks, false, true, 10, 33
jbosscache-core-3.2.0.GA-OptimisticReplicationInterceptor-broadcastCommit, false, true, 9, 24
jbosscache-core-3.2.0.GA-ModificationsReplayVisitor-visitPutKeyValueCommand, true, false, 1, 3
jbosscache-core-3.2.0.GA-1-visitClearDataCommand, true, true, 1, 4
jbosscache-core-3.2.0.GA-CacheInvocationDelegate-getNumberOfNodes, false, true, 1, 3
jbosscache-core-3.2.0.GA-ReadCommittedNode-isFlagSet, false, false, 0, 3
jbosscache-core-3.2.0.GA-NodeReference-getChildrenDirect, false, false, 1, 3
jbosscache-core-3.2.0.GA-BuddyFqnTransformer-getBackupRoot, false, false, 2, 3
jbosscache-core-3.2.0.GA-Fqn2BuddyFqnVisitor-visitPutKeyValueCommand, true, true, 5, 4
jbosscache-core-3.2.0.GA-NextMemberBuddyLocatorConfig-clone, false, false, 1, 3
jbosscache-core-3.2.0.GA-CacheBlockListener-processUnblock, false, true, 2, 10
jbosscache-core-3.2.0.GA-BuddyReplicationWithCacheLoaderTest-testLocalGravitationOfEvictedNodes, false, true, 26, 41
jbosscache-core-3.2.0.GA-BitEncodedIntegerSet-BitEncodedIntegerSet, false, false, 0, 0
jbosscache-core-3.2.0.GA-PartitionedMapNode-fqnFor, false, false, 3, 3
jbosscache-core-3.2.0.GA-ImmutableListCopy-listIterator, false, false, 1, 3
jbosscache-core-3.2.0.GA-ImmutableSetWrapper-ImmutableSetWrapper, false, false, 0, 3
jbosscache-core-3.2.0.GA-CachesTest-tearDown, false, false, 1, 4
jbosscache-core-3.2.0.GA-TestingUtil-views, false, false, 6, 9
jbosscache-core-3.2.0.GA-RemoveFromBuddyGroupCommand-getCommandId, true, false, 0, 3
jbosscache-core-3.2.0.GA-ExposedByteArrayOutputStream-getRawBuffer, false, false, 0, 3
jbosscache-core-3.2.0.GA-NotifierImpl-notifyBuddyGroupChange, true, false, 7, 11
jbosscache-core-3.2.0.GA-ConcurrentNotificationTest-setUp, false, false, 5, 6
jbosscache-core-3.2.0.GA-TestPartlyUnassignableMethodSignatureListener-TestPartlyUnassignableMethodSignatureListener, false, false, 0, 0
jbosscache-core-3.2.0.GA-RemoteCacheListenerTest-testPutMap, false, false, 21, 39
jbosscache-core-3.2.0.GA-DefaultStateTransferIntegrator-integratePersistentState, false, true, 9, 54
jbosscache-core-3.2.0.GA-PersistingTransientStateTest-getLoader, false, false, 2, 3
jbosscache-core-3.2.0.GA-ForcedStateTransferTest-initializeSynchronizationTxRunners, false, false, 2, 10
jbosscache-core-3.2.0.GA-NonBlockingStateTransferTest-verifyInitialData, false, false, 5, 6
jbosscache-core-3.2.0.GA-WithinThreadExecutor-invokeAll, false, false, 1, 3
jbosscache-core-3.2.0.GA-CreateNodeCommand-CreateNodeCommand, false, false, 0, 2
jbosscache-core-3.2.0.GA-PutDataMapCommandTest-testAddDataNoErase, false, true, 21, 18
jbosscache-core-3.2.0.GA-GravitateDataCommand-acceptVisitor, true, true, 1, 3
jbosscache-core-3.2.0.GA-OptimisticPrepareCommand-getCommandId, true, false, 0, 3
jbosscache-core-3.2.0.GA-ClearDataCommand-setParameters, true, true, 1, 5
jbosscache-core-3.2.0.GA-MoveCommand-initialize, false, false, 0, 4
jbosscache-core-3.2.0.GA-AbstractMarshaller-objectFromStream, true, false, 1, 3
jbosscache-core-3.2.0.GA-ExtendedResponse-getResponse, false, false, 0, 3
jbosscache-core-3.2.0.GA-RegionNotFoundException-RegionNotFoundException, false, false, 0, 3
jbosscache-core-3.2.0.GA-CacheMarshallerTestBase-tearDown, false, false, 1, 3
jbosscache-core-3.2.0.GA-MarshalledValueTest-tearDown, false, false, 1, 7
jbosscache-core-3.2.0.GA-SyncReplTest-testCLSet2, false, true, 16, 41
jbosscache-core-3.2.0.GA-PrePostProcessingCommandInterceptor-visitPrepareCommand, true, true, 3, 10
jbosscache-core-3.2.0.GA-SkipCheckChainedInterceptor-handleInvalidateCommand, false, false, 1, 3
jbosscache-core-3.2.0.GA-AbstractDelegatingCacheLoader-getConfig, true, true, 1, 3
jbosscache-core-3.2.0.GA-AdjListJDBCCacheLoaderConfig-setDeleteAllSql, false, false, 1, 4
jbosscache-core-3.2.0.GA-AdjListJDBCCacheLoaderConfig-setSelectChildFqnsSql, false, false, 1, 4
jbosscache-core-3.2.0.GA-NonManagedConnectionFactory-prepare, true, true, 6, 24
jbosscache-core-3.2.0.GA-ClusteredCacheLoaderConfig-equals, false, false, 1, 8
jbosscache-core-3.2.0.GA-JDBCCacheLoaderConfig-getNodeCountSql, false, false, 1, 5
jbosscache-core-3.2.0.GA-SingletonStoreCacheLoader-getSingletonStoreDefaultConfig, false, false, 0, 3
jbosscache-core-3.2.0.GA-AddRemoveNodeDeadlockTest-doTest, false, false, 10, 97
jbosscache-core-3.2.0.GA-CacheLoaderTestsBase-testOnePhaseTransaction, false, true, 3, 7
jbosscache-core-3.2.0.GA-BdbjeTest-instantiateLoader, false, false, 2, 7
jbosscache-core-3.2.0.GA-CacheLoaderPurgingTest-testSingleLoaderPurge, false, true, 26, 26
jbosscache-core-3.2.0.GA-MockDataSource-isWrapperFor, false, false, 0, 3
jbosscache-core-3.2.0.GA-JdbmCacheLoaderTest-testIgnoreModifications, true, false, 0, 2
jbosscache-core-3.2.0.GA-TcpCacheLoaderTest-preCreate, true, false, 2, 4
jbosscache-core-3.2.0.GA-PessGetChildrenNamesCommand-getCorrectedChildNames, false, false, 5, 13
jbosscache-core-3.2.0.GA-RootElementBuilder-isValidating, false, false, 0, 3
jbosscache-core-3.2.0.GA-EvictionElementParserTest-findRegionConfig, false, false, 4, 8
jbosscache-core-3.2.0.GA-XmlConfigurationParserTest-testUseReplicationVersion, false, false, 1, 3
jbosscache-core-3.2.0.GA-EvictionQueue-addNodeEntry, true, false, 0, 0
jbosscache-core-3.2.0.GA-ElementSizeAlgorithmConfig-hashCode, false, false, 1, 5
jbosscache-core-3.2.0.GA-EvictionQueueList-isHead, false, false, 0, 3
jbosscache-core-3.2.0.GA-ExpirationAlgorithmConfig-getTimeToLive, false, false, 0, 3
jbosscache-core-3.2.0.GA-FIFOQueue-iterator, false, false, 2, 3
jbosscache-core-3.2.0.GA-LRUAlgorithmConfig-setTimeToLiveSeconds, false, false, 1, 3
jbosscache-core-3.2.0.GA-MRUQueue-MRUQueue, false, false, 2, 4
jbosscache-core-3.2.0.GA-MockEvictionAlgorithmConfig-validate, true, false, 0, 3
jbosscache-core-3.2.0.GA-FIFOPolicyTest-testNodeRemoved, false, false, 19, 62
jbosscache-core-3.2.0.GA-LRUPolicyTest-testOvereviction, false, false, 14, 19
jbosscache-core-3.2.0.GA-RegionTest-testAddedQueue, false, true, 10, 20
jbosscache-core-3.2.0.GA-CacheJmxWrapper-getRegisterJmxResource, false, false, 0, 3
jbosscache-core-3.2.0.GA-CacheJmxWrapper-getNumberOfAttributes, false, false, 1, 3
jbosscache-core-3.2.0.GA-LegacyConfiguration-getFetchInMemoryState, false, false, 0, 0
jbosscache-core-3.2.0.GA-MethodAttributeEntry-hasIsOrGetMethod, false, false, 0, 3
jbosscache-core-3.2.0.GA-BdbjeCacheLoader-remove, true, false, 6, 19
jbosscache-core-3.2.0.GA-JdbmCacheLoaderConfig-getLocation, false, false, 0, 3
jbosscache-core-3.2.0.GA-S3Exception-S3Exception, false, false, 0, 3
jbosscache-core-3.2.0.GA-OwnableReentrantSharedLockContainer-initLocks, true, false, 1, 4
jbosscache-core-3.2.0.GA-CacheAPITest-testPhantomStructuralNodesOnRemoveTransactional, false, false, 5, 10
jbosscache-core-3.2.0.GA-NodeAPITest-testGetChildrenUnderTx, false, true, 9, 12
jbosscache-core-3.2.0.GA-ViewChangeListener-handleViewChange, false, true, 2, 3
jbosscache-core-3.2.0.GA-LockTestBase-testLocksOnPutData, false, false, 8, 39
jbosscache-core-3.2.0.GA-ExplicitVersionsTest-setUp, false, true, 9, 10
jbosscache-core-3.2.0.GA-LowTimeoutReader-LowTimeoutReader, false, false, 0, 3
jbosscache-core-3.2.0.GA-PassivationTestsBase-testRemoveData, false, false, 10, 15
jbosscache-core-3.2.0.GA-CacheListener-nodeActivated, false, true, 7, 31
jbosscache-core-3.2.0.GA-RepeatableReadLockTest-testRepeatableReadWithNull, false, false, 6, 25
jbosscache-core-3.2.0.GA-DummyCountingCacheLoader-getGetCount, false, false, 0, 3
jbosscache-core-3.2.0.GA-PFERMvccInvalidationSyncTest-PFERMvccInvalidationSyncTest, false, false, 0, 3
jbosscache-core-3.2.0.GA-Buddy2NodesBackupActivationInactivationTest-getNonOptimisticLockingScheme, true, false, 0, 3
jbosscache-core-3.2.0.GA-NodeSpiMock-containsKeyDirect, false, false, 1, 3
jbosscache-core-3.2.0.GA-JBossCacheGUI-setCacheModelDelegate, false, true, 16, 36
jbosscache-core-3.2.0.GA-JBossCacheView-doMain, false, true, 8, 14
jbosscache-core-3.2.0.GA-UpdateTimestampsSynchronization-beforeCompletion, false, false, 0, 3
jbosscache-core-3.2.0.GA-SetAttributesServlet-SetAttributesServlet, false, false, 1, 3
jbosscache-core-3.2.0.GA-AbstractMultipleCachesSyncInvalidationTest-nodeResurrectionTest2, false, false, 21, 32
jbosscache-core-3.2.0.GA-CacheJmxWrapperTest-testPrintCacheDetails, false, false, 1, 3
jbosscache-core-3.2.0.GA-ConcurrentCreationDeadlockTest-startCache, false, true, 6, 10
jbosscache-core-3.2.0.GA-TxTest-setUp, false, false, 1, 4
jbosscache-core-3.2.0.GA-AsyncReplTest-testPutShouldNotReplicateToDifferentCluster, true, true, 10, 35
jbosscache-core-3.2.0.GA-SyncCacheListenerTest-testRemoteCacheListener, false, true, 8, 12
jbosscache-core-3.2.0.GA-ConstructionTest-doConstructionTest, false, false, 4, 7
jbosscache-core-3.2.0.GA-ProfileSlaveTest-testReplAsyncOptBR, true, true, 5, 6
jbosscache-core-3.2.0.GA-ConcurrentTransactionalTest-scanForNullValues, false, false, 1, 9
jdepend-2.9-XYZGatewayAdapter-sale, true, false, 1, 6
jdepend-2.9-XYZGatewayAdapter-voidSale, true, false, 1, 6
jdepend-2.9-ABCGatewayAdapter-authorize, true, false, 1, 50
jdepend-2.9-ABCGatewayAdapter-capture, true, false, 1, 6
jdepend-2.9-IGatewayAdapter-sale, true, false, 0, 0
jdepend-2.9-IGatewayAdapter-credit, true, false, 0, 0
jdepend-2.9-IPaymentResponse-getProcessedDate, true, false, 0, 0
jdepend-2.9-IPaymentRequest-setUserId, true, false, 0, 0
jdepend-2.9-IPaymentRequest-setAccountName, true, false, 0, 0
jdepend-2.9-AbstractPaymentCommand-getPaymentRequest, false, false, 0, 3
jdepend-2.9-IPaymentCommand-execute, true, false, 0, 0
jdepend-2.9-PaymentResponse-PaymentResponse, false, false, 0, 4
jdepend-2.9-PaymentResponse-getProcessedDate, true, false, 0, 3
jdepend-2.9-JDepend-printConcreteClassesHeader, true, false, 3, 3
jdepend-2.9-JDepend-main, true, false, 2, 3
jdepend-2.9-JDepend-printCycleFooter, true, false, 4, 4
jdepend-2.9-JDepend-printEfferentsHeader, true, false, 3, 3
jdepend-2.9-JDepend-printCyclesHeader, true, false, 4, 4
jdepend-2.9-JDepend-printAbstractClassesHeader, true, false, 3, 3
jdepend-2.9-JDepend-printStatistics, true, false, 13, 27
jdepend-2.9-JDepend-printCycleContributor, true, false, 4, 4
jdepend-2.9-JDepend-printPackagesHeader, true, false, 3, 3
jdepend-2.9-JavaPackage-dependsUpon, false, false, 2, 4
jdepend-2.9-JavaPackage-getEfferents, false, false, 0, 3
jdepend-2.9-JavaPackage-setEfferents, false, false, 1, 3
jdepend-2.9-JavaPackage-instability, false, false, 3, 11
jdepend-2.9-JavaPackage-addClass, false, false, 1, 3
jdepend-2.9-JavaPackage-getAfferents, false, false, 0, 3
jdepend-2.9-JavaPackage-distance, false, false, 3, 4
jdepend-2.9-JavaPackage-efferentCoupling, false, false, 1, 3
jdepend-2.9-JavaPackage-hashCode, false, false, 2, 3
jdepend-2.9-JavaClass-getImportedPackages, false, false, 1, 3
jdepend-2.9-JavaClass-setPackageName, false, false, 0, 3
jdepend-2.9-JavaClass-getPackageName, false, false, 0, 3
jdepend-2.9-JavaClass-setSourceFile, false, false, 0, 3
jdepend-2.9-AbstractParser-onParsedJavaClass, false, true, 4, 5
jdepend-2.9-AbstractParser-addParseListener, false, false, 1, 3
jdepend-2.9-PackageFilter-accept, false, false, 5, 10
jdepend-2.9-PackageFilter-getFilters, false, false, 0, 3
jdepend-2.9-ExampleInterface-c, true, false, 0, 0
jdepend-2.9-ExampleInterface-b, true, false, 0, 0
jdepend-2.9-JarFileParserTest-tearDown, true, true, 1, 3
jdepend-2.9-JarFileParserTest-testJarFileWithoutInnerClasses, false, false, 7, 12
jdepend-2.9-JarFileParserTest-JarFileParserTest, false, false, 0, 3
jdepend-2.9-JarFileParserTest-testZipFile, false, false, 6, 10
jdepend-2.9-JDependTestCase-getPackageSubDir, false, false, 0, 3
jdepend-2.9-JDependTestCase-JDependTestCase, false, false, 0, 3
jdepend-2.9-JavaClassBuilder-countClasses, false, false, 4, 12
jdepend-2.9-JavaClassBuilder-build, false, false, 9, 19
jdepend-2.9-FileManager-isWar, false, false, 1, 3
jdepend-2.9-FileManager-FileManager, false, false, 1, 4
jdepend-2.9-FileManager-acceptFile, false, false, 2, 3
jdepend-2.9-FileManager-acceptInnerClasses, false, false, 0, 3
jdepend-2.9-JDepend-JDepend, false, false, 10, 14
jdepend-2.9-JDepend-setFilter, false, false, 1, 6
jdepend-2.9-JDepend-toComponent, false, false, 4, 11
jdepend-2.9-JDepend-countClasses, false, false, 1, 3
jdepend-2.9-JDepend-dependencyMatch, false, false, 2, 3
jdepend-2.9-JDepend-analyzeInnerClasses, false, false, 1, 3
jdepend-2.9-CollectAllCyclesTest-test2Node1BranchCycle, false, false, 8, 18
jdepend-2.9-CollectAllCyclesTest-CollectAllCyclesTest, false, false, 0, 3
jdepend-2.9-CollectAllCyclesTest-test5Node2BranchCycle, false, false, 11, 41
jdepend-2.9-PackageComparator-byWhat, false, false, 0, 3
jdepend-2.9-PropertyConfiguratorTest-testDefaultFilters, false, false, 5, 5
jdepend-2.9-PropertyConfiguratorTest-testDefaultPackages, false, false, 4, 14
jdepend-2.9-PropertyConfiguratorTest-testFiltersFromFile, false, false, 7, 9
jdepend-2.9-PropertyConfigurator-getAnalyzeInnerClasses, false, false, 4, 10
jdepend-2.9-PropertyConfigurator-loadProperties, false, false, 5, 31
jdepend-2.9-ExampleAbstractClass-a, true, false, 0, 3
jdepend-2.9-ComponentTest-assertJDependPackage, false, false, 17, 21
jdepend-2.9-ComponentTest-assertJUnitPackage, false, false, 8, 11
jdepend-2.9-ComponentTest-setUp, true, true, 3, 5
jdepend-2.9-ExampleConcreteClass-e, false, false, 0, 4
jdepend-2.9-ExampleConcreteClass-ExampleConcreteClass, false, false, 0, 2
jdepend-2.9-ClassComparator-compare, false, false, 2, 6
jdepend-2.9-ConstraintTest-testMatchFail, false, false, 7, 23
jdepend-2.9-ConstraintTest-setUp, true, true, 4, 7
jdepend-2.9-DependencyConstraint-getPackages, false, false, 1, 3
jdepend-2.9-DependencyConstraint-equalsAfferents, false, false, 9, 20
jdepend-2.9-FilterTest-testCollectionSubset, false, false, 6, 6
jdepend-2.9-FilterTest-tearDown, true, true, 1, 3
